id,budget,original_language,genres,popularity,release_date,runtime,title,revenue
2645,105000000,en,,14.412644,11/6/1997,129,Starship Troopers,121214377
2646,0,en,,0.504,4/25/2014,0,My Old Classmate,76000000
2647,0,en,,1.489294,8/17/2006,99,Kenny,7778177
2648,145000000,en,,14.25843,12/7/2011,133,Mission: Impossible - Ghost Protocol,694713380
2649,65000000,en,,12.366641,2/14/2012,103,This Means War,156974557
2650,1455000,en,,6.229674,11/6/1968,113,Shalako,2620000
2651,7000000,en,,9.218164,3/11/2008,97,Stargate: The Ark of Truth,8900000
2652,0,en,,3.918878,12/5/1959,124,Operation Petticoat,6800000
2653,2000000,en,,9.241748,10/15/1940,125,The Great Dictator,11000000
2654,6500000,en,,6.476534,7/24/1987,108,La Bamba,54215416
2655,0,fr,,6.411782,3/24/2000,82,Taxi 2,60726164
2656,0,en,,3.466204,8/13/1998,104,Head On,378667
2657,42000000,en,,10.027434,9/9/2012,113,The Impossible,180274123
2658,13000000,en,,3.960622,8/4/1999,94,Dick,27500000
2659,0,en,,2.995682,12/25/1986,102,The Morning After,25147055
2660,10000000,en,,6.830599,3/22/1985,108,The Last Dragon,25754284
2661,4000000,en,,7.914795,11/15/1978,132,The Lord of the Rings,30471420
2662,20000000,en,,7.359522,7/2/2014,97,Tammy,100525432
2663,500000,en,,0.071908,7/12/1996,157,Kadhal Kottai,500000
2664,38000000,en,,17.02038,4/16/2015,94,Paul Blart: Mall Cop 2,107597242
2665,40000000,en,,10.479723,10/12/2000,122,Pay It Forward,55707411
2666,0,en,,7.427491,6/26/1986,93,Ruthless People,71624879
2667,32000000,en,,11.204539,5/18/2011,139,The Tree of Life,54674226
2668,41300000,en,,12.061521,2/18/2000,98,The Whole Nine Yards,106371651
2669,4900000,en,,11.494907,7/21/2016,81,Lights Out,148868835
2670,55000000,en,,13.280069,6/14/1995,81,Pocahontas,346079773
2671,0,en,,4.186599,10/8/2010,89,Ceremony,22270
2672,0,en,,3.998475,12/10/1985,113,A Chorus Line,14202899
2673,30000000,en,,7.694502,12/25/2005,135,The New World,30536013
2674,0,sv,,5.001997,5/14/1986,149,The Sacrifice,300653
2675,12250000,en,,6.561373,5/18/2014,103,The Rover,2295423
2676,5000000,en,,11.298195,9/2/1992,139,Bitter Moon,1862805
2677,0,en,,3.478962,1/23/2007,83,The Invincible Iron Man,5300000
2678,0,it,,11.063822,2/5/1960,174,La Dolce Vita,19516000
2679,0,en,,2.783205,3/26/1998,117,A Price Above Rubies,1081957
2680,25000000,en,,13.121626,9/9/2011,140,Warrior,23057115
2681,463455,en,,0.445526,5/14/2026,84,Sparrows,966878
2682,5000000,en,,3.595599,1/14/1994,95,Death Wish 5: The Face of Death,1702394
2683,3000000,en,,3.044499,12/15/1961,115,"One, Two, Three",4000000
2684,11500000,en,,8.365761,4/21/1989,103,Pet Sematary,57469467
2685,0,en,,10.480229,3/27/1981,122,Thief,4300000
2686,8000000,en,,6.823445,8/28/1992,100,Pet Sematary II,17092453
2687,0,ru,,0.158207,7/1/2006,88,Lift,123182
2688,2000000,fr,,8.066663,4/10/1985,104,Subway,390659
2689,4500000,id,,8.434884,3/27/2014,150,The Raid 2,2627209
2690,85000000,en,,11.218378,10/2/1998,113,What Dreams May Come,71485043
2691,32000000,en,,7.000421,8/26/2010,107,Takers,69055695
2692,22000000,en,,9.41834,10/27/2000,95,The Little Vampire,13555988
2693,25000000,en,,10.175138,2/26/1993,113,Falling Down,40903593
2694,500000,en,,5.329195,9/26/2008,122,Fireproof,33456317
2695,0,en,,6.769866,5/31/1979,97,The Muppet Movie,76657000
2696,10,en,,5.192042,9/28/2013,99,Nurse 3-D,10000000
2697,5000000,en,,8.679349,3/29/1985,104,Desperately Seeking Susan,27400000
2698,2000000,en,,2.921405,9/8/1980,104,Battle Beyond the Stars,11000000
2699,5000000,es,,3.138159,9/23/2016,123,Smoke & Mirrors,2387127
2700,0,en,,2.876656,5/11/1989,84,The Return of Swamp Thing,192816
2701,35000000,en,,8.437587,3/4/2009,105,The Young Victoria,27409889
2702,10000000,en,,1.701134,12/11/1981,112,The Amateur,6892098
2703,30000000,en,,5.364459,3/17/2006,108,Take the Lead,34742066
2704,10000000,en,,6.396767,7/23/1999,98,Drop Dead Gorgeous,10571408
2705,8000000,en,,0.863547,6/2/1989,93,No Holds Barred,16093651
2706,38000000,en,,6.100498,12/17/2007,93,Virgin Territory,5410749
2707,100000000,en,,5.502098,11/3/2007,116,Fred Claus,97838349
2708,12000000,en,,2.828884,10/5/2001,86,Max Keeble's Big Move,17292381
2709,0,en,,7.160149,11/10/1995,124,Panther,6834525
2710,60000000,en,,9.488117,4/16/2002,92,The Scorpion King,165333180
2711,0,en,,1.697118,5/16/2011,77,Thor: Tales of Asgard,3100000
2712,17000000,ta,,1.542355,1/25/2013,147,Vishwaroopam,51000000
2713,16000000,en,,9.356587,4/16/1999,100,The Thirteenth Floor,18564088
2714,50000000,en,,8.997507,6/18/1982,127,Annie,57059003
2715,3000000,en,,3.891243,5/29/1981,94,Dead & Buried,216166
2716,43000000,en,,8.889064,4/12/2002,84,The Sweetest Thing,68696770
2717,0,en,,1.160832,2/1/1994,98,A.P.E.X.,49601
2718,12000000,en,,5.409557,4/10/1987,111,The Secret of My Success,110996879
2719,0,en,,10.199449,4/11/2015,104,Spooks: The Greater Good,1473809
2720,100000000,en,,11.51021,8/17/2016,125,Ben-Hur,94061311
2721,8045760,en,,10.357224,3/17/1989,95,Fletch Lives,35150960
2722,10500000,en,,0.377787,9/2/1994,99,There Goes My Baby,123509
2723,500000,en,,12.428269,1/15/2004,90,Mean Creek,603943
2724,32000000,en,,3.406836,3/26/1997,75,Cats Don't Dance,3566637
2725,15000000,en,,13.634766,3/13/2009,110,The Last House on the Left,32721635
2726,0,en,,5.682406,9/13/2002,96,Pure,102471
2727,45000000,en,,5.037224,12/25/2005,134,The Producers,38058335
2728,500000,en,,15.014569,9/2/2011,95,Kill List,171760
2729,0,es,,1.269717,10/25/1982,117,Colegas,646714
2730,125000000,en,,13.392824,3/23/2017,97,The Boss Baby,498814908
2731,7000000,en,,7.436758,5/19/1993,121,The Piano,116700000
2732,19000000,en,,12.446738,7/7/2000,88,Scary Movie,278019771
2733,5000000,en,,0.399156,2/1/1991,90,Meet the Applegates,485772
2734,40000000,en,,4.182641,12/13/1996,124,The Preacher's Wife,48093211
2735,40000000,en,,10.24382,2/14/2011,104,Paul,97552050
2736,18000000,en,,3.602031,8/2/1991,77,Rock-A-Doodle,11657385
2737,0,en,,8.075504,12/18/2015,83,Extraction,16775
2738,245000000,en,,24.926577,10/26/2015,148,Spectre,880674609
2739,120000000,en,,10.901602,6/2/2001,95,Atlantis: The Lost Empire,186053725
2740,92000000,en,,22.220214,11/5/2004,115,The Incredibles,631442092
2741,90000000,en,,13.809622,9/14/2016,132,The Magnificent Seven,162360636
2742,3800000,ja,,9.239882,9/15/2007,121,Sukiyaki Western Django,2725258
2743,20000000,cn,,8.636632,2/10/2004,99,Kung Fu Hustle,100914445
2744,50000000,en,,10.738888,10/3/2003,105,Out of Time,55495563
2745,22000000,en,,11.698089,9/18/2009,108,The Informant!,35424826
2746,0,en,,3.553887,3/1/2001,91,Blow Dry,637769
2747,40000000,en,,12.725343,8/23/1996,96,The Island of Dr. Moreau,49627779
2748,0,fr,,6.493744,4/9/1986,178,Betty Blue,2003822
2749,63000000,en,,11.624866,5/24/1988,102,Rambo III,189015611
2750,0,en,,15.5975,5/12/2017,89,The Wall,1803009
2751,3000000,ko,,10.616859,1/1/2003,120,Oldboy,14980005
2752,0,en,,19.256859,6/19/2015,103,Mr. Holmes,29355203
2753,3000000,en,,15.170192,9/2/1987,100,Barfly,3221568
2754,12000000,en,,8.783454,9/11/1998,121,Rounders,22921898
2755,0,es,,7.78904,8/13/2015,110,The Clan,20381995
2756,40000000,en,,4.985157,6/3/1994,128,Renaissance Man,24332324
2757,25000000,en,,14.686487,12/27/2002,114,The Hours,41597830
2758,0,en,,7.563444,8/23/2012,90,Compliance,319285
2759,784170,en,,0.578456,4/6/1948,80,Miranda,834332
2760,0,en,,0.08472,6/28/1995,98,The Saint of Gamblers,13
2761,12000000,zh,,2.977779,11/26/2009,115,Mulan: Rise of a Warrior,13380561
2762,1089360,ro,,0.663231,5/15/2009,115,"Police, Adjective",48298
2763,50000000,en,,3.998494,10/11/1996,113,The Chamber,22540359
2764,40000000,en,,4.260945,9/7/2001,104,The Musketeer,27053815
2765,1556288,en,,0.195677,11/28/2014,128,Zid,1268395
2766,0,it,,14.177005,11/17/1988,124,Cinema Paradiso,11990401
2767,25000000,en,,8.9256,12/14/2000,121,Chocolat,152500343
2768,20000000,en,,16.626655,10/21/2010,90,Saw: The Final Chapter,136150434
2769,225000,en,,0.466236,11/1/2012,86,Burn,111300
2770,10000000,en,,13.751992,11/6/2009,98,The Fourth Kind,42333295
2771,280000000,en,,37.37942,4/22/2015,141,Avengers: Age of Ultron,1405403694
2772,0,en,,5.526865,7/30/1986,90,Flight of the Navigator,18564613
2773,50000000,en,,17.608346,3/15/2015,137,Child 44,3324330
2774,70000000,en,,9.019114,11/6/1998,116,The Siege,116672912
2775,15000000,en,,15.899134,9/13/1995,95,Mighty Aphrodite,6700000
2776,0,en,,8.359985,9/13/2011,96,"Peace, Love & Misunderstanding",539896
2777,20000000,en,,14.810519,9/14/1995,107,Hackers,7563728
2778,45000000,en,,8.079541,6/6/1996,100,The Phantom,17300889
2779,82000000,en,,7.349843,5/19/2005,113,The Longest Yard,190320568
2780,25000000,en,,5.918816,9/6/2004,94,Cellular,56422687
2781,35000000,en,,5.23158,12/22/1995,106,Sudden Death,64350171
2782,7300,en,,0.137676,10/16/1998,87,"Blood, Guts, Bullets and Octane",13674
2783,48000000,en,,7.349812,6/26/1998,123,Out of Sight,77745568
2784,36000000,en,,8.867562,2/15/2002,116,John Q,102244770
2785,11000000,en,,8.800455,4/10/1981,140,Excalibur,34967437
2786,0,fr,,0.625099,4/12/2001,0,Revelation,10000000
2787,17000,en,,7.759376,4/16/2011,106,Bellflower,101236
2788,80000000,en,,14.39853,1/14/2010,118,The Book of Eli,157107755
2789,0,en,,2.520484,2/7/1984,88,Gwendoline,1337274
2790,0,en,,10.896238,2/28/2014,108,The Bag Man,56574
2791,40000000,en,,7.196688,2/9/2007,96,Music and Lyrics,145896422
2792,4000000,en,,3.856827,11/17/2006,84,Let's Go to Prison,4630045
2793,115000000,en,,7.455875,6/14/2002,134,Windtalkers,77628265
2794,68000000,en,,42.061481,6/25/2015,115,Ted 2,217022588
2795,8500000,en,,8.592449,2/20/2015,100,The DUFF,43528634
2796,10000000,en,,1.551648,9/11/2003,125,The Visual Bible: The Gospel of John,4069090
2797,14734000,fr,,2.156145,11/3/2010,139,The Princess of Montpensier,6775121
2798,4000000,en,,5.317544,1/1/1961,124,The Misfits,8200000
2799,0,en,,6.941735,1/21/2007,105,Joshua,719968
2800,70000000,en,,9.819864,9/2/2010,133,Wall Street: Money Never Sleeps,134748021
2801,0,en,,10.113628,4/20/2007,113,Fracture,91354215
2802,0,en,,0.781841,11/20/1991,90,Diary of a Hitman,31815
2803,100000000,en,,29.741452,11/13/2002,161,Harry Potter and the Chamber of Secrets,876688482
2804,0,en,,3.148745,7/26/2002,90,The Crocodile Hunter: Collision Course,33082548
2805,220000,es,,9.972591,9/4/1992,81,El Mariachi,2040920
2806,8000000,en,,11.521011,8/23/1991,79,Showdown in Little Tokyo,2275557
2807,35000000,en,,8.061423,7/29/2005,100,Sky High,86369815
2808,5300000,hi,,3.003526,5/26/2006,168,Fanaa,22175908
2809,6000000,en,,12.724645,6/11/1986,103,Ferris Bueller's Day Off,70136369
2810,35000000,en,,8.910462,11/18/1994,89,The Swan Princess,9771658
2811,0,en,,5.723103,4/2/2015,118,Every Thing Will Be Fine,8034
2812,11500000,en,,8.719145,12/19/2008,108,Nothing But the Truth,186702
2813,2200000,hu,,6.313465,6/12/2014,121,White God,282358
2814,11930000,en,,7.95686,10/1/2015,118,The Dressmaker,18340000
2815,0,en,,2.262915,4/29/1988,104,Two Moon Junction,1547397
2816,25000000,en,,9.218002,4/18/2013,130,Pain & Gain,86175291
2817,150000,en,,9.203416,11/1/2002,78,Tadpole,2891288
2818,0,en,,5.024661,2/1/2008,87,Strange Wilderness,6575282
2819,0,en,,13.58903,11/24/1993,72,We're Back! A Dinosaur's Story,9317021
2820,0,en,,5.976385,12/1/2006,90,The Ex,3091922
2821,500000,en,,0.45621,12/5/2002,157,Villan,500000
2822,1250000,en,,8.710824,5/1/1981,87,Friday the 13th Part 2,21722776
2823,20000000,en,,7.423812,6/1/2007,120,Mr. Brooks,41637263
2824,0,en,,4.435032,10/1/2010,112,Miral,852336
2825,0,en,,5.831622,11/18/1994,114,Miracle on 34th Street,46264384
2826,18000000,en,,10.151366,6/29/1984,103,Conan the Destroyer,100000000
2827,1500000,en,,4.877872,7/28/1995,91,Kids,7412216
2828,0,en,,3.576604,8/14/1998,90,Air Bud: Golden Receiver,10224116
2829,19500000,hi,,4.683689,12/18/2015,150,Bajirao Mastani,56000000
2830,8000000,en,,6.603748,8/7/2008,111,Mutant Chronicles,2033165
2831,0,en,,7.031279,9/13/1996,88,American Buffalo,665450
2832,18000000,en,,1.975174,7/20/1984,94,Best Defense,19265302
2833,15000000,en,,7.904371,9/15/2006,103,The Queen,123384128
2834,0,en,,11.465634,11/22/1988,101,Scrooged,60328000
2835,80000000,en,,8.524847,12/12/2003,128,Something's Gotta Give,266728738
2836,14000000,en,,8.204894,3/12/2010,103,Our Family Wedding,21409028
2837,12500000,en,,1.830829,4/1/2010,118,The Perfect Game,3878993
2838,16800000,en,,6.626077,7/25/2014,97,Magic in the Moonlight,51029361
2839,10500000,en,,36.26051,6/23/2017,93,The Beguiled,25442939
2840,95000000,en,,11.348096,7/16/1998,136,The Mask of Zorro,250288523
2841,0,en,,12.330898,8/14/2014,114,Hector and the Search for Happiness,1124445
2842,38000000,en,,6.938921,6/8/1990,95,Another 48 Hrs.,153518974
2843,10000000,en,,3.867472,5/12/2005,96,The Matador,17297244
2844,60000000,en,,14.336187,8/21/2013,130,The Mortal Instruments: City of Bones,90565421
2845,39000000,en,,1.381022,2/20/2004,106,Against the Ropes,6614280
2846,0,en,,3.063163,10/26/2010,116,Who Is Harry Nilsson (And Why Is Everybody Talkin' About Him?),28200
2847,75000000,en,,12.949715,3/10/2005,91,Robots,260696994
2848,0,en,,7.08055,10/10/2014,99,'71,1625847
2849,40000000,en,,6.447072,6/5/2014,134,Jersey Boys,67347013
2850,15000000,ru,,2.587727,12/25/2008,130,Hipsters,16810383
2851,0,en,,12.796484,2/13/2014,78,Tinker Bell and the Pirate Fairy,20300000
2852,40000000,en,,9.802889,12/12/1985,108,Enemy Mine,12303411
2853,0,en,,8.817924,1/6/2012,92,Goon,6483963
2854,0,en,,3.313524,3/25/1983,104,Bad Boys,9190819
2855,0,en,,4.720595,12/2/1994,111,Trapped in Paradise,5777916
2856,6000,en,,5.283661,9/12/1998,69,Following,48482
2857,49300000,ja,,7.566053,11/23/2013,137,The Tale of the Princess Kaguya,24186232
2858,5400000,hi,,2.39989,8/23/2013,130,Madras Cafe,6500000
2859,120000000,en,,18.907948,6/8/2006,117,Cars,461983149
2860,3062000,hi,,2.07741,7/22/2011,143,Singham,25034000
2861,22000000,en,,12.383755,11/30/1982,191,Gandhi,77737889
2862,47000000,en,,7.586577,6/10/1996,96,The Cable Guy,102825796
2863,2000000,en,,0.121844,9/30/2010,107,Pro Lyuboff,1268793
2864,24000000,en,,4.347609,12/25/1999,124,Play It to the Bone,8434146
2865,410000,de,,0.769053,2/19/1972,101,The Goalie's Anxiety at the Penalty Kick,100
2866,5579750,it,,2.208906,11/30/2012,0,Tutto tutto niente niente,8927600
2867,130000000,en,,12.854373,12/13/2007,124,National Treasure: Book of Secrets,457363168
2868,100000,en,,1.731527,2/16/2010,120,Halo Legends,1000000
2869,8000000,en,,3.034823,2/19/2006,107,10th & Wolf,143451
2870,13000000,en,,13.655752,10/9/2014,102,St. Vincent,54837234
2871,60000000,en,,13.995044,5/30/2003,110,The Italian Job,176070171
2872,12500000,en,,10.944654,12/19/2002,120,Antwone Fisher,23367586
2873,5200000,pl,,4.230046,9/21/2007,118,Katyn,14723313
2874,3512454,fr,,0.110065,3/13/2013,95,Camille Claudel 1915,115860
2875,0,en,,2.166081,11/4/2010,89,Nice Guy Johnny,25
2876,1500000,en,,6.407207,3/6/2009,93,Pontypool,32000
2877,38000000,en,,4.990506,9/27/1996,118,Extreme Measures,17380126
2878,18000000,en,,12.677592,10/26/1984,160,Amadeus,51973029
2879,3000000,en,,12.325947,5/1/1970,95,Beneath the Planet of the Apes,18999718
2880,0,en,,2.614074,12/27/1945,126,The Bells of St. Mary's,21300000
2881,150000000,en,,9.920223,6/27/2013,131,White House Down,205366737
2882,40000000,en,,13.707888,10/15/2015,141,Bridge of Spies,165478348
2883,0,en,,3.216608,4/25/1980,96,Where the Buffalo Roam,6659377
2884,30000000,en,,9.863584,7/24/2008,104,The X Files: I Want to Believe,68369434
2885,0,en,,4.966657,5/3/1985,82,Private Resort,331816
2886,0,de,,4.969851,4/9/2015,114,13 Minutes,147315
2887,0,en,,0.541397,1/21/2006,94,Iraq in Fragments,202000
2888,23000000,en,,10.337689,10/5/2001,97,Joy Ride,36642838
2889,2000000,en,,8.999948,6/24/1954,124,The Caine Mutiny,21750000
2890,0,en,,12.050759,4/25/1979,96,Manhattan,39946780
2891,25000000,en,,24.535733,2/1/2017,102,Rings,83080890
2892,35000000,en,,10.169411,10/12/2011,103,The Thing,28128670
2893,0,en,,3.095584,6/13/1986,104,Mona Lisa,5794184
2894,2700000,en,,7.525382,7/27/1978,109,Animal House,141000000
2895,0,en,,1.523446,6/2/1995,110,Jack & Sarah,218626
2896,68000000,en,,14.741992,7/13/2001,124,The Score,71069884
2897,0,en,,5.847845,5/2/2014,95,Frank,645186
2898,57000000,en,,10.076223,9/4/2001,105,Rock Star,16991902
2899,45000000,en,,11.075674,6/4/1992,117,Patriot Games,178051587
2900,127500000,en,,9.998415,5/19/2000,82,Dinosaur,354248063
2901,200000,en,,0.560685,11/1/2012,100,Rita's Last Fairy Tale,486937
2902,75000000,en,,9.883727,5/24/1991,137,Backdraft,152368585
2903,0,en,,10.714779,6/6/2013,95,V/H/S/2,21833
2904,16000000,en,,16.770196,1/1/2007,100,A Mighty Heart,18928871
2905,4000000,en,,19.348466,2/23/1996,93,Trainspotting,16491080
2906,8000000,en,,2.93818,1/24/1997,106,Prefontaine,589304
2907,21000000,en,,10.234919,6/24/1993,105,Sleepless in Seattle,227799884
2908,0,en,,6.892829,3/21/1986,87,Cobra,49042224
2909,26000000,en,,14.362544,3/4/1994,89,The Chase,8009329
2910,29000000,en,,10.829116,5/6/2016,110,Florence Foster Jenkins,48902953
2911,1365000,en,,5.120036,10/6/1939,110,Ninotchka,2279000
2912,80000000,en,,13.02369,8/20/2004,114,Exorcist: The Beginning,78000586
2913,2800000,ru,,2.486073,5/1/1994,135,Burnt by the Sun,2616503
2914,0,en,,4.766826,10/6/2002,94,Deathwatch,2270658
2915,40000000,en,,9.48515,10/20/2016,105,Keeping Up with the Joneses,29918745
2916,87000000,en,,2.48875,2/8/2001,131,Hannibal,351692268
2917,25000000,en,,8.405395,9/11/2009,122,The Bad Lieutenant: Port of Call - New Orleans,10589102
2918,0,en,,16.179384,12/21/1988,123,Beaches,57041866
2919,0,en,,4.23544,9/25/1987,109,The Big Town,1700000
2920,5000000,en,,1.628629,7/1/2016,107,Hillary's America: The Secret History of the Democratic Party,13000000
2921,0,en,,0.042036,10/29/2000,92,Secret Society,4275
2922,0,en,,0.803093,8/7/1987,75,The Care Bears Adventure in Wonderland,2608000
2923,0,en,,4.755759,7/2/2004,95,The Clearing,12520799
2924,8500000,en,,9.292099,6/6/1986,106,Raw Deal,16209459
2925,0,fa,,5.673744,6/24/2016,125,The Salesman,2402067
2926,5000000,en,,6.188286,10/17/2012,95,Paranormal Activity 4,142817992
2927,0,en,,5.325766,8/29/2007,90,Balls of Fury,41098065
2928,140000000,en,,12.996474,11/17/2002,133,Die Another Day,431971116
2929,0,en,,5.397405,12/22/1989,124,Music Box,6263883
2930,32000000,en,,11.428941,10/10/2004,98,Team America: World Police,50907422
2931,16000000,en,,15.15267,9/18/1987,98,The Princess Bride,30857814
2932,75000000,en,,7.515631,6/16/2000,94,Titan A.E.,36754634
2933,12000000,en,,11.354247,12/20/1966,182,The Sand Pebbles,20000000
2934,64000000,en,,4.140398,10/8/1999,133,Random Hearts,74608570
2935,22000000,en,,10.225555,8/2/2012,94,Diary of a Wimpy Kid: Dog Days,77112176
2936,90000000,en,,10.81552,6/10/2004,93,The Stepford Wives,102000000
2937,0,it,,0.38744,1/1/2004,100,First Love,9392
2938,25000000,en,,8.309565,4/28/2016,118,Mother's Day,48418160
2939,130000000,en,,16.624854,5/30/2012,124,Prometheus,403170142
2940,9500000,en,,7.778097,9/10/2010,104,Trust,120000
2941,0,en,,3.937139,11/30/1977,111,The Goodbye Girl,102000000
2942,30000000,en,,5.781667,9/20/2002,106,Trapped,6916869
2943,12000000,zh,,1.675406,8/14/2012,108,The Bullet Vanishes,117629
2944,38000000,en,,13.217623,4/12/1996,79,James and the Giant Peach,28921264
2945,31500000,en,,13.5963,8/15/1979,153,Apocalypse Now,89460381
2946,1000000,en,,3.315827,10/6/1963,128,Tom Jones,37600000
2947,483103,en,,0.205671,10/31/2027,80,My Best Girl,1027757
2948,0,en,,0.185169,11/4/1982,111,Split Image,263635
2949,35000000,en,,13.912531,2/24/2016,83,Grimsby,25182929
2950,3000000,es,,2.753674,9/24/1999,96,Butterfly,6000000
2951,30000000,en,,14.015739,8/15/2003,97,Freddy vs. Jason,114908830
2952,13000000,en,,10.564701,9/11/2015,102,Eye in the Sky,18704595
2953,25000000,en,,10.542026,4/16/2015,112,The Age of Adaline,65663276
2954,8500000,en,,6.03633,9/8/2000,119,The Way of the Gun,19125401
2955,60000000,en,,10.411608,10/22/2004,103,Alfie,13395939
2956,17000000,en,,12.50422,1/16/2009,133,Brooklyn's Finest,29536299
2957,0,en,,3.150899,11/21/1986,104,Firewalker,11949484
2958,60000000,en,,7.337906,11/21/1995,103,Money Train,35431113
